,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
25,62,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,5,0,0.9999998,0.027173913,22.29411765,0.126649077,8.968306689,22.29411765,48,379,1.453825858,1,5.005277045
26,63,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,19,8,0.407407392,0.076271186,22.91428571,0.135910224,9.220078375,22.91428571,109,802,1.488778055,4,4.865336658
27,64,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,12,8,0.19999999,0.085106383,24.94736842,0.208860759,10.06249167,24.94736842,99,474,1.685654008,1,5.251054852
28,65,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,14,9,0.217391295,0.159722221,13.78571429,0.168393782,5.581643227,13.78571429,65,386,1.689119171,0,5.163212435
29,66,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,4,0,0.99999975,0.051282051,14.54545455,0.2125,5.903181818,14.54545455,34,160,1.88125,3,5.41875
30,67,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,20,37,-0.298245609,0.18095238,14.39285714,0.120347395,5.805281815,14.39285714,97,806,1.514888337,30,4.739454094
31,68,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,5,2,0.428571367,0.09090909,20.66666667,0.129032258,8.31827957,20.66666667,24,186,1.537634409,1,4.844086022
32,69,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,33,10,0.534883708,0.124277456,21.21875,0.194403535,8.565261414,21.21875,132,679,1.674521355,0,5.620029455
33,70,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,1,7,-0.749999906,0.140350875,25.83333333,0.122580645,10.38236559,25.83333333,19,155,1.35483871,5,4.716129032
34,71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,7,25,-0.562499982,0.242424241,17.54545455,0.14507772,7.076212906,17.54545455,56,386,1.551813472,7,4.634715026
35,72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,25,49,-0.32432432,0.094871795,23.22972973,0.215823153,9.378221153,23.22972973,371,1719,1.694008144,22,5.357766143
36,73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,42,23,0.292307688,0.09502924,26.02985075,0.13646789,10.46652745,26.02985075,238,1744,1.492545872,22,4.743692661
37,74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,29,23,0.115384613,0.085245901,17.79268293,0.139136395,7.172727729,17.79268293,203,1459,1.481151474,33,4.840986977
38,75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,23,7,0.533333316,0.104895105,13.93548387,0.119212963,5.621878734,13.93548387,103,864,1.430555556,1,4.509259259
39,76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,38,8,0.652173899,0.098081023,21.42424242,0.126591231,8.620333462,21.42424242,179,1414,1.437765205,8,4.552333805
40,77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,26,6,0.62499998,0.199999999,29.4375,0.16985138,11.84294055,29.4375,80,471,1.549893843,8,4.694267516
41,78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,35,16,0.372549012,0.07223796,23.04347826,0.177358491,9.288334701,23.04347826,282,1590,1.642767296,9,5.149056604
42,79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,19,70,-0.573033701,0.239247311,13.25675676,0.116207951,5.349185883,13.25675676,114,981,1.449541284,16,4.800203874
43,80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,53,23,0.394736837,0.179245283,14.61038961,0.113777778,5.889666955,14.61038961,128,1125,1.417777778,5,4.536888889
44,81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,19,32,-0.254901956,0.112334802,23.76744186,0.130136986,9.559031539,23.76744186,133,1022,1.437377691,0,4.816046967
45,82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,21,21,0,0.084848485,18,0.196296296,7.278518519,18,212,1080,1.696296296,12,5.250925926
46,83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,18,74,-0.608695646,0.239583333,14.15492958,0.119402985,5.709733025,14.15492958,120,1005,1.458706468,18,4.828855721
47,84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,18,10,0.285714276,0.102189781,22.36666667,0.1609538,9.011048187,22.36666667,108,671,1.518628912,8,4.871833085
48,85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,8,6,0.142857133,0.108527131,26.81818182,0.155932203,10.78964561,26.81818182,46,295,1.545762712,0,4.945762712
49,86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,24,18,0.142857139,0.120689655,30.875,0.175438596,12.42017544,30.875,130,741,1.636977058,0,5.255060729
50,87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,17,29,-0.26086956,0.086792453,21.94545455,0.16072908,8.84247345,21.94545455,194,1207,1.542667771,7,5.106048053
51,88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,31,10,0.512195109,0.025883838,16.85641026,0.123516885,6.791970856,16.85641026,406,3287,1.425616063,0,5.047763918
52,89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,31,41,-0.138888887,0.099173554,20.97590361,0.163124641,8.455611302,20.97590361,284,1741,1.570936244,16,4.983917289
53,90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,28,62,-0.377777774,0.115830116,24.63333333,0.243572395,9.950762291,24.63333333,360,1478,1.776048714,0,5.49526387
54,91,https://insights.blackcoffer.com/human-rights-outlook/,3,1,0.499999875,0.072727271,20.42857143,0.118881119,8.218981019,20.42857143,17,143,1.370629371,3,4.706293706
55,92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,25,4,0.724137906,0.079889807,22.54054054,0.125899281,9.066575928,22.54054054,105,834,1.443645084,3,5.016786571
56,93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,34,31,0.046153845,0.098934551,15.18333333,0.167947311,6.140512258,15.18333333,306,1822,1.554884742,6,4.8935236
57,94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,46,15,0.508196713,0.084022038,18.34065934,0.165368484,7.40241113,18.34065934,276,1669,1.506890354,6,4.997603355
58,95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,29,32,-0.049180327,0.132321041,23.06521739,0.149858624,9.286030406,23.06521739,159,1061,1.529688973,7,5
59,96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15,41,-0.464285706,0.067469879,28.33333333,0.194705882,11.41121569,28.33333333,331,1700,1.617058824,1,5.285294118
60,97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,13,41,-0.518518509,0.126168224,19.89583333,0.166492147,8.024930192,19.89583333,159,955,1.588481675,3,5.038743455
61,98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,33,48,-0.185185183,0.165983606,16.84722222,0.154163232,6.800554182,16.84722222,187,1213,1.564715581,44,4.820280297
62,99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,21,27,-0.124999997,0.107865168,29.78378378,0.176950998,11.98429391,29.78378378,195,1102,1.63430127,14,4.9646098
63,100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,20,40,-0.333333328,0.09983361,21.125,0.171597633,8.518639053,21.125,203,1183,1.545224007,3,5.256128487
64,101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,3,3,0,0.085714284,18.5,0.102702703,7.441081081,18.5,19,185,1.351351351,3,4.632432432
65,102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,24,42,-0.272727269,0.140425532,18.31666667,0.148316652,7.385993327,18.31666667,163,1099,1.54322111,24,4.815286624
66,103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,6,24,-0.59999998,0.097402597,17.91428571,0.153110048,7.226958305,17.91428571,96,627,1.515151515,7,5.055821372
67,104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,24,54,-0.38461538,0.146892655,22.44,0.198752228,9.055500891,22.44,223,1122,1.669340463,3,5.26114082
68,105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,21,35,-0.249999996,0.142857142,28.42105263,0.137037037,11.42323587,28.42105263,148,1080,1.491666667,13,4.70462963
69,106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1,0,0.999999,0.012987013,30,0.266666667,12.10666667,30,40,150,1.773333333,0,5.38
70,107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,10,3,0.538461497,0.056521739,19.39285714,0.119705341,7.805024993,19.39285714,65,543,1.443830571,5,4.758747698
71,108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,29,54,-0.301204816,0.193925233,30.83333333,0.170810811,12.40165766,30.83333333,158,925,1.563243243,4,5.202162162
72,109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,25,25,0,0.227272726,24.1,0.085753804,9.674301521,24.1,62,723,1.337482711,48,4.24757953
73,110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,38,-0.727272711,0.094623656,22.08510638,0.171483622,8.902636002,22.08510638,178,1038,1.544315992,0,5.204238921
74,111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14,33,-0.404255311,0.103752759,19.78846154,0.180758017,7.987687822,19.78846154,186,1029,1.644314869,0,5.289601555
75,112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,22,52,-0.4054054,0.150712831,19.18867925,0.163225172,7.740761767,19.18867925,166,1017,1.566371681,2,5.311701082
76,113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,15,21,-0.166666662,0.108433735,23.44117647,0.179422836,9.448239722,23.44117647,143,797,1.629861982,9,5.050188206
77,114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,40,47,-0.080459769,0.129080119,22.62318841,0.149903908,9.109236925,22.62318841,234,1561,1.504804612,4,4.853299167
78,115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,21,38,-0.288135588,0.081155433,25.89655172,0.190412783,10.4347858,25.89655172,286,1502,1.589214381,3,5.101864181
79,116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,23,25,-0.041666666,0.142433234,79.90909091,0.073947668,31.99321543,79.90909091,65,879,1.284414107,50,4.281001138
80,117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,33,64,-0.319587626,0.121401752,26.21212121,0.156647399,10.54750744,26.21212121,271,1730,1.544508671,12,5.199421965
81,118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,28,54,-0.317073167,0.171907756,16.25974026,0.095047923,6.541915273,16.25974026,119,1252,1.39456869,7,4.502396166
82,119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,9,14,-0.217391295,0.131428571,22.26666667,0.236526946,9.001277445,22.26666667,79,334,1.721556886,1,5.467065868
83,120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,44,92,-0.352941174,0.126394052,24.375,0.183216783,9.823286713,24.375,393,2145,1.568764569,6,5.211188811
84,121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,31,61,-0.326086953,0.173258003,25.36507937,0.10387985,10.18758369,25.36507937,166,1598,1.406132666,55,4.478723404
85,122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,25,59,-0.4047619,0.113055182,19.37647059,0.142076503,7.807418836,19.37647059,234,1647,1.44383728,12,5.180935033
86,123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,30,77,-0.439252332,0.140604468,23.71232877,0.154246101,9.546629947,23.71232877,267,1731,1.520508377,15,5.238012709
87,124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,20,37,-0.298245609,0.1292517,20.14285714,0.158054711,8.120364742,20.14285714,156,987,1.496453901,15,5.022289767
88,125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,51,18,0.478260863,0.086357947,28.578125,0.186987425,11.50604497,28.578125,342,1829,1.58611263,3,5.167304538
89,126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,14,25,-0.282051275,0.103174603,25.60606061,0.170414201,10.31058992,25.60606061,144,845,1.601183432,5,5.04260355
90,127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,31,78,-0.431192657,0.178104575,25.26923077,0.165144597,10.17375015,25.26923077,217,1314,1.594368341,8,5.194063927
91,128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,7,17,-0.416666649,0.203389829,19.53333333,0.177474403,7.884323094,19.53333333,52,293,1.590443686,5,5.010238908
92,129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,7,-0.166666653,0.054298642,22.57142857,0.185654008,9.102833032,22.57142857,88,474,1.597046414,1,5.244725738
93,130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,19,56,-0.493333327,0.092137592,33.875,0.142681427,13.60707257,33.875,232,1626,1.483394834,2,5.36100861
94,131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,81,31,0.446428567,0.134615384,23.61971831,0.189624329,9.523737056,23.61971831,318,1677,1.62254025,0,5.281454979
95,132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,17,20,-0.081081079,0.062184874,20.9,0.147527911,8.419011164,20.9,185,1254,1.433014354,6,5.711323764
96,133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,23,14,0.243243237,0.109144542,22.85185185,0.231766613,9.233447386,22.85185185,143,617,1.703403566,0,6.303079417
97,134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,7,11,-0.22222221,0.104651162,25,0.212307692,10.08492308,25,69,325,1.713846154,8,5.396923077
98,135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,5,7,-0.166666653,0.095999999,21.125,0.079881657,8.481952663,21.125,27,338,1.334319527,8,4.630177515
99,136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,15,-0.999999933,0.099999999,19.38095238,0.12039312,7.800538201,19.38095238,49,407,1.432432432,5,4.776412776
100,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,5,-0.111111099,0.09090909,32.42857143,0.123348018,13.02076778,32.42857143,28,227,1.370044053,4,5.13215859
101,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,10,-0.333333311,0.142857141,18.64285714,0.191570881,7.53377121,18.64285714,50,261,1.54789272,8,5.022988506
102,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,8,3,0.454545413,0.115789472,23.14285714,0.24691358,9.355908289,23.14285714,40,162,1.648148148,0,5.234567901
103,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,11,50,-0.639344252,0.144893111,24.39473684,0.161812298,9.822619656,24.39473684,150,927,1.539374326,0,5.024811219
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,5,16,-0.523809499,0.114130434,30.2,0.130242826,12.13209713,30.2,59,453,1.439293598,6,5.039735099
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,28,56,-0.333333329,0.101571947,21.58974359,0.177553444,8.706918814,21.58974359,299,1684,1.475059382,0,5.565914489
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,24,-0.655172391,0.104316546,18.02941176,0.143556281,7.269187218,18.02941176,88,613,1.522022838,1,5.070146819
107,144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,0,0,0,0,5,0,2,5,0,5,1,0,6.2
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,10,10,0,0.067340067,20.75757576,0.116788321,8.349745631,20.75757576,80,685,1.366423358,2,5.569343066
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,19,25,-0.136363633,0.107843137,18.27083333,0.180159635,7.380397187,18.27083333,158,877,1.581527936,12,5.472063854
110,147,https://insights.blackcoffer.com/the-future-of-investing/,30,9,0.538461525,0.075875486,22.40816327,0.172131148,9.032117765,22.40816327,189,1098,1.586520947,2,5.181238616
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,26,42,-0.235294114,0.122965642,17.29230769,0.198398577,6.996282508,17.29230769,223,1124,1.676156584,2,5.096975089
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,24,3,0.777777749,0.097826087,21.92,0.21350365,8.85340146,21.92,117,548,1.691605839,0,5.817518248
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,29,36,-0.107692306,0.135983263,15.76923077,0.176585366,6.378326454,15.76923077,181,1025,1.628292683,10,5.104390244
