,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
20,57.0,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,5.0,0.2,2.08,5.0,1,5,2.0,0,6.2
21,58.0,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,23,68,-0.49450548907136826,0.14353312280199823,25.072727272727274,0.25018129079042783,10.129163425407082,25.072727272727274,345,1379,1.8919506889050037,2,5.101522842639594
22,59.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,16,14,0.06666666444444451,0.09740259708635521,25.06896551724138,0.23658872077028886,10.122221695204669,25.06896551724138,172,727,1.8376891334250345,4,4.951856946354883
23,60.0,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,56,37,0.2043010730720315,0.1272229820421026,17.28181818181818,0.2130457653866386,6.997945578881929,17.28181818181818,405,1901,1.8290373487638085,15,4.867438190426092
24,61.0,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,40,3,0.8604650962682536,0.14098360609513572,14.931818181818182,0.2709284627092846,6.081098657810987,14.931818181818182,178,657,1.8949771689497716,4,5.132420091324201
25,62.0,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,5,0,0.99999980000004,0.02717391289579395,22.294117647058822,0.21635883905013192,9.004190594443582,22.294117647058822,82,379,1.8944591029023747,1,5.005277044854881
26,63.0,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,19,8,0.4074073923182447,0.07627118622522264,22.914285714285715,0.23815461346633415,9.26097613110082,22.914285714285715,191,802,1.8291770573566084,4,4.865336658354114
27,64.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,12,8,0.1999999900000005,0.08510638261656858,24.94736842105263,0.27637130801687765,10.089495891627804,24.94736842105263,131,474,2.0084388185654007,1,5.251054852320675
28,65.0,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,14,9,0.21739129489603065,0.15972222111304013,13.785714285714286,0.23834196891191708,5.609622501850482,13.785714285714286,92,386,1.9740932642487046,0,5.16321243523316
29,66.0,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,4,0,0.9999997500000625,0.0512820506245891,14.545454545454545,0.3,5.9381818181818184,14.545454545454545,48,160,2.03125,3,5.41875
30,67.0,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,20,37,-0.2982456088027086,0.18095238037792896,14.392857142857142,0.17866004962779156,5.828606876993974,14.392857142857142,144,806,1.7853598014888337,30,4.739454094292804
31,68.0,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,5,2,0.4285713673469475,0.09090908972845338,20.666666666666668,0.20967741935483872,8.350537634408603,20.666666666666668,39,186,1.8440860215053763,1,4.844086021505376
32,69.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,33,10,0.5348837084910766,0.12427745628821545,21.21875,0.3240058910162003,8.61710235640648,21.21875,220,679,2.134020618556701,0,5.620029455081001
33,70.0,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,1,7,-0.7499999062500118,0.14035087473068641,25.833333333333332,0.2,10.413333333333334,25.833333333333332,31,155,1.729032258064516,5,4.716129032258064
34,71.0,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,7,25,-0.5624999824218756,0.24242424058769516,17.545454545454547,0.19689119170984457,7.096938294865757,17.545454545454547,76,386,1.7772020725388602,7,4.634715025906735
35,72.0,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,25,49,-0.32432431994156324,0.09487179475016437,23.22972972972973,0.2786503781268179,9.40335204314262,23.22972972972973,479,1719,2.0081442699243746,22,5.357766143106457
36,73.0,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,42,23,0.292307687810651,0.09502923962715024,26.029850746268657,0.2018348623853211,10.492674243461593,26.029850746268657,352,1744,1.7803899082568808,22,4.743692660550459
37,74.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,29,23,0.11538461316568052,0.08524590149959688,17.79268292682927,0.2117888965044551,7.20178872933349,17.79268292682927,309,1459,1.796435915010281,33,4.840986977381768
38,75.0,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,23,7,0.5333333155555561,0.10489510452833879,13.935483870967742,0.19560185185185186,5.652434289127838,13.935483870967742,169,864,1.6655092592592593,1,4.5092592592592595
39,76.0,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,38,8,0.6521738988657848,0.0980810232450298,21.424242424242426,0.20014144271570014,8.64975354678325,21.424242424242426,283,1414,1.7079207920792079,8,4.552333804809052
40,77.0,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,26,6,0.6249999804687506,0.19999999875000002,29.4375,0.23991507430997877,11.870966029723993,29.4375,113,471,1.8662420382165605,8,4.694267515923567
41,78.0,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,35,16,0.37254901230296056,0.07223796023762329,23.043478260869566,0.2672955974842767,9.324309543341538,23.043478260869566,425,1590,1.9654088050314464,9,5.149056603773585
42,79.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,19,70,-0.5730337014265876,0.23924731118481907,13.256756756756756,0.21406727828746178,5.388329614017688,13.256756756756756,210,981,1.8593272171253823,16,4.800203873598369
43,80.0,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,53,23,0.3947368369113574,0.1792452825961196,14.61038961038961,0.14844444444444443,5.903533621933622,14.61038961038961,167,1125,1.6524444444444444,5,4.536888888888889
44,81.0,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,19,32,-0.2549019557862362,0.11233480151468106,23.767441860465116,0.18786692759295498,9.582123515223229,23.767441860465116,192,1022,1.700587084148728,0,4.816046966731898
45,82.0,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,21,21,0.0,0.08484848467707377,18.0,0.2638888888888889,7.305555555555556,18.0,285,1080,1.951851851851852,12,5.250925925925926
46,83.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,18,74,-0.6086956455576561,0.2395833327094184,14.154929577464788,0.21890547263681592,5.749534020040642,14.154929577464788,220,1005,1.863681592039801,18,4.828855721393035
47,84.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,18,10,0.28571427551020445,0.10218978064894241,22.366666666666667,0.21758569299552907,9.033700943864877,22.366666666666667,146,671,1.7391952309985097,8,4.871833084947839
48,85.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,8,6,0.14285713265306196,0.10852713094165015,26.818181818181817,0.21016949152542372,10.811340523882897,26.818181818181817,62,295,1.8203389830508474,0,4.945762711864407
49,86.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,24,18,0.1428571394557824,0.12068965482560444,30.875,0.24156545209176788,12.446626180836708,30.875,179,741,1.9190283400809716,0,5.255060728744939
50,87.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,17,29,-0.2608695595463139,0.08679245266642933,21.945454545454545,0.2427506213753107,8.875282066731943,21.945454545454545,293,1207,1.8724109362054682,7,5.106048053024026
51,88.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,31,10,0.5121951094586559,0.025883838367497573,16.856410256410257,0.19926985092789778,6.822272042935262,16.856410256410257,655,3287,1.7563127471858837,0,5.047763918466687
52,89.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,31,41,-0.13888888695987658,0.09917355358240558,20.97590361445783,0.22917863296955773,8.482032898970955,20.97590361445783,399,1741,1.8466398621481908,16,4.983917288914417
53,90.0,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,28,62,-0.37777777358024694,0.11583011568104232,24.633333333333333,0.3261163734776725,9.983779882724402,24.633333333333333,482,1478,2.0520974289580516,0,5.495263870094723
54,91.0,https://insights.blackcoffer.com/human-rights-outlook/,3,1,0.49999987500003124,0.0727272714049587,20.428571428571427,0.21678321678321677,8.258141858141858,20.428571428571427,31,143,1.8111888111888113,3,4.706293706293707
55,92.0,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,25,4,0.7241379060642101,0.07988980694245232,22.54054054054054,0.24100719424460432,9.11261909391406,22.54054054054054,201,834,1.869304556354916,3,5.016786570743405
56,93.0,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,34,31,0.04615384544378699,0.0989345508387602,15.183333333333334,0.20965971459934138,6.157197219173071,15.183333333333334,382,1822,1.7947310647639956,6,4.893523600439078
57,94.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,46,15,0.5081967129803818,0.08402203845176028,18.34065934065934,0.25823846614739365,7.439559122722693,18.34065934065934,431,1669,1.8460155781905332,6,4.9976033553025765
58,95.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,29,32,-0.049180327062617595,0.1323210409277201,23.065217391304348,0.22808671065032987,9.317321640781872,23.065217391304348,242,1061,1.823751178133836,7,5.0
59,96.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15,41,-0.4642857059948981,0.06746987943678327,28.333333333333332,0.25882352941176473,11.43686274509804,28.333333333333332,440,1700,1.898235294117647,1,5.285294117647059
60,97.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,13,41,-0.5185185089163239,0.12616822400427985,19.895833333333332,0.22722513089005236,8.049223385689354,19.895833333333332,217,955,1.8565445026178011,3,5.038743455497382
61,98.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,33,48,-0.18518518289894836,0.1659836062172467,16.84722222222222,0.22506183017312448,6.828913620958139,16.84722222222222,273,1213,1.8318219291014015,44,4.820280296784831
62,99.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,21,27,-0.1249999973958334,0.10786516829693221,29.783783783783782,0.2413793103448276,12.010065237651446,29.783783783783782,266,1102,1.853901996370236,14,4.964609800362976
63,100.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,20,40,-0.3333333277777779,0.09983361048280598,21.125,0.2586644125105664,8.553465765004226,21.125,306,1183,1.900253592561285,3,5.256128486897718
64,101.0,https://insights.blackcoffer.com/travel-and-tourism-outlook/,3,3,0.0,0.08571428448979594,18.5,0.21621621621621623,7.486486486486488,18.5,40,185,1.7567567567567568,3,4.632432432432433
65,102.0,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,24,42,-0.27272726859504137,0.1404255316161159,18.316666666666666,0.20291173794358508,7.4078313618441,18.316666666666666,223,1099,1.7761601455868972,24,4.8152866242038215
66,103.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,6,24,-0.5999999800000007,0.09740259708635521,17.914285714285715,0.22488038277511962,7.255666438824334,17.914285714285715,141,627,1.8261562998405103,7,5.055821371610845
67,104.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,24,54,-0.3846153796844182,0.14689265509059762,22.44,0.25757575757575757,9.079030303030304,22.44,289,1122,1.9260249554367201,3,5.261140819964349
68,105.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,21,35,-0.24999999553571436,0.14285714249271136,28.42105263157895,0.2064814814814815,11.451013645224172,28.42105263157895,223,1080,1.7435185185185185,13,4.70462962962963
69,106.0,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,1,0,0.9999990000010001,0.012987012818350484,30.0,0.30666666666666664,12.122666666666667,30.0,46,150,1.8866666666666667,0,5.38
70,107.0,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,10,3,0.5384614970414233,0.056521738884688096,19.392857142857142,0.1878453038674033,7.832280978689818,19.392857142857142,102,543,1.7661141804788214,5,4.758747697974218
71,108.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,29,54,-0.3012048156481348,0.19392523319176347,30.833333333333332,0.252972972972973,12.434522522522522,30.833333333333332,234,925,1.8994594594594594,4,5.202162162162162
72,109.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,25,25,0.0,0.22727272623966943,24.1,0.13001383125864455,9.692005532503458,24.1,94,723,1.5878284923928077,48,4.247579529737206
73,110.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,38,-0.7272727107438021,0.09462365571048677,22.085106382978722,0.23699421965317918,8.928840241052761,22.085106382978722,246,1038,1.859344894026975,0,5.204238921001926
74,111.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14,33,-0.40425531054775937,0.10375275915286367,19.78846153846154,0.2400388726919339,8.01140016446139,19.78846153846154,247,1029,1.9523809523809523,0,5.289601554907677
75,112.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,22,52,-0.40540539992695407,0.15071283065027938,19.18867924528302,0.2664700098328417,7.782059702046344,19.18867924528302,271,1017,1.9410029498525074,2,5.311701081612586
76,113.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,15,21,-0.16666666203703717,0.10843373461315141,23.441176470588236,0.2396486825595985,9.472330061259134,23.441176470588236,191,797,1.849435382685069,9,5.050188205771644
77,114.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,40,47,-0.0804597691901176,0.12908011850284848,22.6231884057971,0.21524663677130046,9.135374017027361,22.6231884057971,336,1561,1.7879564381806534,4,4.853299167200513
78,115.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,21,38,-0.28813558833668496,0.08115543317585222,25.896551724137932,0.2596537949400799,10.462482207631204,25.896551724137932,390,1502,1.8395472703062583,3,5.1018641810918774
79,116.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,23,25,-0.041666665798611134,0.14243323399871444,79.9090909090909,0.1217292377701934,32.012328058744444,79.9090909090909,107,879,1.5642775881683733,50,4.281001137656427
80,117.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,33,64,-0.3195876255712616,0.12140175203829567,26.21212121212121,0.2421965317919075,10.581727097565249,26.21212121212121,419,1730,1.876300578034682,12,5.199421965317919
81,118.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,28,54,-0.3170731668649614,0.17190775645302359,16.25974025974026,0.18450479233226838,6.577698020829011,16.25974025974026,231,1252,1.72444089456869,7,4.502396166134186
82,119.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,9,14,-0.21739129489603065,0.13142857067755104,22.266666666666666,0.2694610778443114,9.014451097804391,22.266666666666666,90,334,1.9161676646706587,1,5.467065868263473
83,120.0,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,44,92,-0.35294117387543256,0.12639405192714306,24.375,0.24195804195804196,9.846783216783217,24.375,519,2145,1.8363636363636364,6,5.211188811188811
84,121.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,31,61,-0.3260869529773157,0.17325800344019207,25.365079365079364,0.16458072590738423,10.2118640363947,25.365079365079364,263,1598,1.6689612015018773,55,4.4787234042553195
85,122.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,25,59,-0.40476189994331074,0.11305518154366732,19.376470588235293,0.2562234365513054,7.8530776099146395,19.376470588235293,422,1647,1.8901032179720705,12,5.18093503339405
86,123.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,30,77,-0.43925233234343614,0.1406044676207563,23.71232876712329,0.25996533795493937,9.58891764203129,23.71232876712329,450,1731,1.9335644136337378,15,5.238012709416522
87,124.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,20,37,-0.2982456088027086,0.12925170038718437,20.142857142857142,0.2512664640324215,8.157649442755826,20.142857142857142,248,987,1.8368794326241136,15,5.022289766970618
88,125.0,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,51,18,0.47826086263390055,0.08635794732621033,28.578125,0.2553307818480044,11.533382312739203,28.578125,467,1829,1.901585565882996,3,5.167304537998906
89,126.0,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,14,25,-0.2820512748191981,0.10317460290165449,25.606060606060606,0.23431952662721894,10.33615205307513,25.606060606060606,198,845,1.8461538461538463,5,5.042603550295858
90,127.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,31,78,-0.4311926565945628,0.17810457487237816,25.26923076923077,0.2625570776255708,10.212715138742537,25.26923076923077,345,1314,1.9231354642313547,8,5.19406392694064
91,128.0,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,7,17,-0.41666664930555625,0.20338982878483197,19.533333333333335,0.24573378839590443,7.911626848691696,19.533333333333335,72,293,1.8361774744027304,5,5.010238907849829
92,129.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,7,-0.16666665277777895,0.05429864228824144,22.571428571428573,0.26371308016877637,9.13405666063894,22.571428571428573,125,474,1.909282700421941,1,5.244725738396625
93,130.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,19,56,-0.49333332675555563,0.092137592024401,33.875,0.25584255842558423,13.652337023370235,33.875,416,1626,1.998769987699877,2,5.361008610086101
94,131.0,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,81,31,0.44642856744260206,0.13461538445358728,23.619718309859156,0.2629695885509839,9.553075159364056,23.619718309859156,441,1677,1.9403697078115683,0,5.281454979129398
95,132.0,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,17,20,-0.08108107888970058,0.06218487384506744,20.9,0.284688995215311,8.473875598086124,20.9,357,1254,2.083732057416268,6,5.711323763955343
96,133.0,https://insights.blackcoffer.com/continued-demand-for-sustainability/,23,14,0.24324323666910172,0.10914454245090105,22.85185185185185,0.3711507293354943,9.289201032474939,22.85185185185185,229,617,2.3128038897893033,0,6.303079416531604
97,134.0,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,7,11,-0.2222222098765439,0.10465116218226068,25.0,0.2923076923076923,10.116923076923078,25.0,95,325,2.0553846153846154,8,5.396923076923077
98,135.0,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,5,7,-0.16666665277777895,0.095999999232,21.125,0.1893491124260355,8.525739644970415,21.125,64,338,1.7337278106508875,8,4.6301775147929
99,136.0,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,15,-0.9999999333333378,0.09999999933333334,19.38095238095238,0.20638820638820637,7.834936234936234,19.38095238095238,84,407,1.7272727272727273,5,4.776412776412776
100,137.0,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,5,-0.11111109876543349,0.09090908999081727,32.42857142857143,0.22026431718061673,13.059534298300818,32.42857142857143,50,227,1.8854625550660793,4,5.13215859030837
101,138.0,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,10,-0.3333333111111126,0.14285714149659864,18.642857142857142,0.25287356321839083,7.558292282430213,18.642857142857142,66,261,1.9386973180076628,8,5.022988505747127
102,139.0,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,8,3,0.4545454132231443,0.11578947246537398,23.142857142857142,0.25308641975308643,9.358377425044091,23.142857142857142,41,162,1.8518518518518519,0,5.234567901234568
103,140.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,11,50,-0.6393442518140287,0.1448931112947907,24.394736842105264,0.24163969795037757,9.854550616022257,24.394736842105264,224,927,1.802588996763754,0,5.024811218985977
104,141.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,5,16,-0.5238094988662143,0.11413043416233459,30.2,0.22958057395143489,12.171832229580573,30.2,104,453,1.8322295805739515,6,5.039735099337748
105,142.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,28,56,-0.3333333293650794,0.10157194667282715,21.58974358974359,0.30760095011876487,8.758937815944943,21.58974358974359,518,1684,2.0463182897862233,0,5.565914489311164
106,143.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,24,-0.655172391200952,0.10431654638735055,18.029411764705884,0.21533442088091354,7.29789847423472,18.029411764705884,132,613,1.833605220228385,1,5.070146818923328
107,144.0,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,0,0,0.0,0.0,5.0,0.2,2.08,5.0,1,5,2.0,0,6.2
108,145.0,https://insights.blackcoffer.com/blockchain-in-fintech/,10,10,0.0,0.06734006711333311,20.757575757575758,0.26423357664233577,8.408723733687237,20.757575757575758,181,685,1.9693430656934308,2,5.569343065693431
109,146.0,https://insights.blackcoffer.com/blockchain-for-payments/,19,25,-0.13636363326446288,0.10784313699058054,18.270833333333332,0.2725199543899658,7.41734131508932,18.270833333333332,239,877,1.9464082098061573,12,5.4720638540478905
110,147.0,https://insights.blackcoffer.com/the-future-of-investing/,30,9,0.5384615246548328,0.07587548623370528,22.408163265306122,0.25956284153005466,9.067090442734472,22.408163265306122,285,1098,1.9353369763205828,2,5.181238615664845
